Date,Close,High,Low,Open,Volume,ESG_Score,Title_Sentiment
2019-01-04,406.8418273925781,407.59846086506525,398.291878389722,399.4268285984527,67237800,42.54,0.2732
2019-01-07,416.22412109375,421.97456411008653,412.44095312823237,418.0400601896983,67360500,72.16,0.5719
2019-01-08,421.67193603515625,426.5900549015911,420.00733272103514,420.9153023633971,70795900,44.66,0.743
2019-01-09,423.71478271484375,428.1789390766594,420.6126036710372,427.49795041765486,49909700,45.11,0.0
2019-01-10,425.0767517089844,427.271007644534,419.4019996493737,419.55333560721346,50341000,49.57,0.4939
2019-01-11,427.1953125,431.4324883728414,423.4878355651701,430.97848050365303,50191600,71.61,-0.6249
2019-01-15,432.2646484375,434.38321270289174,427.95182885862977,431.0540534804868,51699100,70.01,0.296
2019-01-16,428.178955078125,429.7678671001863,423.3364817650603,429.46519520015175,49847500,50.51,0.6705
2019-01-17,431.65936279296875,436.88015182334584,430.14609596459724,435.7452017020672,45349400,58.49,0.0
2019-01-18,433.475341796875,436.6531654871789,432.0377197036476,436.1992038689192,39933800,57.1,0.0
2019-01-21,439.9067687988281,443.61424552179454,436.9558794521071,438.0908297883464,49396200,48.86,0.0
2019-01-22,436.6532287597656,441.1930303251678,433.702385451004,439.6041182497769,38748400,78.02,0.0
2019-01-23,435.2913818359375,439.4528674102414,435.06440094995446,436.57766843151956,30812600,57.45,0.0
2019-01-24,439.75537109375,440.7389853441067,436.50185648968977,437.3341348135514,35016100,67.12,0.0
2019-01-25,441.79840087890625,442.933351338933,438.77186631883495,438.84751121033577,37278400,44.28,0.0
2019-01-28,439.67974853515625,442.63063792716997,438.01519162812093,441.42004268909915,31047300,53.0,0.5106
2019-01-29,439.9067687988281,441.26869996606575,437.03152433535746,439.60409690333205,36036000,57.87,0.0
2019-01-30,438.9987487792969,441.7983018561335,436.72884836800915,440.81464139958183,37371800,72.1,0.0
2019-01-31,441.5713195800781,443.8412202211983,439.9067627215874,443.2359226198156,45337900,74.44,0.0
2019-02-01,432.71868896484375,438.69606551714054,431.5080477348756,438.09076799277693,51465200,66.82,0.7297
2019-02-04,437.939453125,439.6797009091917,434.23197674672076,434.45895755661655,43742100,58.41,0.4404
2019-02-05,439.1501159667969,443.00892846814594,436.5775435117339,438.54477220237357,44014200,55.75,0.0
2019-02-06,439.60406494140625,442.25228220008944,438.9230763166758,440.0580265703972,29644200,47.71,0.2263
2019-02-07,437.4098815917969,440.4364161018422,435.7453245562733,437.93953436730516,44733900,52.32,0.296
2019-02-08,432.0378112792969,435.36701778967694,429.6922654523832,434.7616739286967,55856200,63.14,0.296
2019-02-12,439.52850341796875,440.5877628135787,431.8864758848941,432.79444549631177,67374500,51.95,0.0
2019-02-13,440.96600341796875,446.79209072120034,440.2093699027762,444.14387341802643,44852600,70.62,0.6808
2019-02-14,438.9230651855469,440.73900401794634,435.3669247590659,438.8474203097148,39288000,71.07,0.4278
2019-02-15,432.64306640625,434.4590054480777,428.8598985534824,432.8700472411664,50240500,79.95,0.0
2019-02-18,442.7063293457031,448.00276488617044,440.13380264908506,441.4200890880206,67273100,42.67,-0.3182
2019-02-19,443.2359619140625,443.9925955281805,438.39353449245795,439.67977469145785,38811700,59.16,0.0
2019-02-20,444.1439208984375,448.4567416323384,442.55500881917123,446.4894665737828,39237400,78.82,-0.3804
2019-02-21,444.4466247558594,448.9864266586516,443.08464724001925,444.90058647363736,35111700,60.69,0.0
2019-02-22,439.1501159667969,441.0416997775063,436.9558602738758,438.8474440845852,45492000,45.77,0.0
2019-02-25,440.73907470703125,444.44659784230294,440.05808599034856,443.9925899707644,37816800,50.01,-0.1027
2019-02-26,439.52850341796875,441.2687515674551,436.1992969031883,440.2094459905924,39955800,70.17,0.2023
2019-02-27,438.1665344238281,440.1338096503328,436.9559390392511,438.8475231909362,51014800,70.03,0.2023
2019-02-28,436.3505859375,438.6961315152417,434.5346469099757,438.4691506821131,47951600,62.11,0.0
2019-03-01,437.6368713378906,440.43637857616,434.8373179183735,439.07444739892804,47962700,57.96,0.0
2019-03-04,439.60406494140625,441.11733194636804,438.01515305869395,440.8146600728781,35142200,68.27,0.0
2019-03-05,441.8739013671875,442.2522180635635,438.31771518500545,438.6960318813815,43532000,50.43,-0.4019
2019-03-06,440.20947265625,441.2687782972801,437.6369458128643,440.96610634805563,34567200,78.86,0.0
2019-03-07,433.0970764160156,436.3505915493626,430.67583974192655,435.74529392615244,51764800,46.57,0.0
2019-03-08,423.33642578125,428.6328600626955,421.74751396931316,425.53068131320276,88906500,40.38,-0.3182
2019-03-11,425.30364990234375,426.589936022131,420.4612234612951,420.99087612017706,28639900,47.16,-0.296
2019-03-12,432.1891174316406,432.9457510244197,426.5143654857978,426.7413463273816,33799200,48.7,0.5719
2019-03-13,425.455078125,429.76789902399105,424.16879172617786,427.0440364463396,32306500,62.92,0.6166
2019-03-14,428.4815368652344,433.77797130406606,428.2545560541045,430.14613978225873,21971400,60.76,0.0
2019-03-15,432.7944030761719,434.30767021979483,429.9948496242197,430.2218304595135,64900700,59.53,0.4278
2019-03-18,431.962158203125,433.7780512079025,429.31394049589574,432.8700816148878,32131500,58.62,0.0
2019-03-19,435.2156066894531,435.6695683255642,431.508083996648,434.23199235704914,28445100,43.8,0.7003
2019-03-20,433.7779541015625,434.9885953483163,432.34037823392185,433.02132064030695,33412300,63.35,0.2732
2019-03-22,431.4325256347656,431.8864873619117,427.95198306204765,430.0705942720734,49002400,77.94,0.0
2019-03-25,419.70458984375,421.4448375669343,416.75370087482423,420.76384897987714,44143500,42.83,0.296
2019-03-26,423.71478271484375,425.1524049144105,418.2670119865465,420.2342869007561,40857000,57.08,-0.1027
2019-03-27,426.41607666015625,427.187870464066,424.17785578619566,425.18122541652275,30578400,47.67,-0.296
2019-03-28,423.9462890625,425.41271600109576,421.24501099096653,424.4865540981169,27919400,41.66,-0.2023
2019-03-29,424.4865417480469,429.11730402166194,423.8691161995415,428.88577532929116,35812800,49.64,-0.296
2019-04-01,432.28167724609375,436.9124399251373,428.7314447014486,429.58039901665165,37078300,50.05,0.0
2019-04-02,438.9190979003906,441.620375919868,438.2244647099049,439.2277871244007,41109300,69.04,0.296
2019-04-03,439.9224548339844,441.1573060400196,436.8352797123424,440.6942486143949,29669300,43.87,0.743
2019-04-04,438.3788757324219,440.69425711833253,436.91244867872314,437.6070819371183,20872600,65.54,0.296
