Date,Close,High,Low,Open,Volume,GOOGL,Title_Sentiment
2019-02-27,55.423221588134766,55.51906229934932,54.6758337775312,54.97131232695406,19368000,46.88,0.0
2019-02-28,55.61540985107422,55.99928422620776,55.17293836102821,55.1873394753294,30850000,44.75,0.0
2019-03-01,56.661746978759766,56.76007312824697,55.855265686142715,55.86271440723904,29006000,66.91,0.0
2019-03-04,56.999935150146484,57.52037572554858,56.15025047874803,56.9597097811339,28920000,55.63,0.34
2019-03-05,57.706600189208984,58.08302203930893,56.92022966567856,57.11216495137199,28864000,49.83,-0.0772
2019-03-06,57.49951934814453,57.981519071821126,57.38182500130454,57.72944463569061,21986000,41.31,0.0
2019-03-07,56.776466369628906,57.4446424511904,56.35981535101713,57.39324399962645,23332000,51.13,-0.34
2019-03-08,56.7277946472168,56.964175976415284,55.78325819926275,55.95358990974161,24248000,74.6,0.5719
2019-03-11,58.388427734375,58.40978502814989,56.833569766820744,56.833569766820744,34384000,70.96,0.0
2019-03-12,59.25450897216797,59.59219824711911,58.512584467242725,58.512584467242725,40262000,48.63,-0.6908
2019-03-13,59.26046371459961,59.638378328041775,59.191932449907874,59.624223484781695,28718000,63.16,-0.3612
2019-03-14,58.874610900878906,59.48692160620312,58.821473400927346,59.31956405555353,23456000,50.27,0.6369
2019-03-15,58.820472717285156,59.421856527727954,58.728602633647625,59.263440496011846,49236000,78.31,0.5106
2019-03-18,58.810550689697266,59.09559880592692,58.47092534060673,58.762876595904245,25852000,47.95,0.0
2019-03-19,59.535091400146484,59.59219953050762,58.89050038080061,59.036500633136995,30414000,59.65,-0.0572
2019-03-20,60.782554626464844,60.93997422988712,59.40199883656345,59.460599741666634,44548000,71.0,0.3182
2019-03-21,61.158477783203125,61.17089358190513,60.24522891688312,60.38675841353051,24080000,63.54,0.5106
2019-03-22,59.86532974243164,61.08200225559199,59.73248789326207,60.89925472969942,34284000,48.49,-0.296
2019-03-25,59.244571685791016,59.90991749520336,58.948596802324914,59.43973499077729,29936000,53.9,0.0
2019-03-26,58.82841873168945,59.73272983620744,58.436103006416815,59.51919099305321,38024000,53.97,0.0
2019-03-27,58.25236129760742,58.97436815644473,57.57449739215774,58.87212063407996,28004000,59.43,0.2023
2019-03-28,58.02740478515625,58.18011115403908,57.577533830475446,58.17886843752765,19234000,65.11,0.4939
2019-03-29,58.26676559448242,58.548835710038425,57.74881046603974,58.34572355507541,25398000,61.17,0.0
2019-04-01,59.31558609008789,59.426328036186604,58.698308383555336,58.80259805505669,25050000,69.95,0.34
2019-04-02,59.61653518676758,59.65924220259746,58.88255571181685,59.359789185373664,16558000,43.69,-0.5106
2019-04-03,59.88618469238281,60.40165439150902,59.61702670208775,59.963653667025106,20286000,70.54,-0.2732
2019-04-04,60.33709716796875,60.370370143518585,59.797292204240314,59.887176976723154,19000000,48.96,0.0
2019-04-05,59.94725799560547,60.39767826628397,59.84197946073216,60.33659572627506,18144000,75.37,0.0
2019-04-08,59.78288650512695,60.023738576803794,59.58523777108313,59.98400954072383,17204000,78.15,-0.0944
2019-04-09,59.455631256103516,59.705917394296605,59.24854846083831,59.393556050409366,17528000,79.32,0.0
2019-04-10,59.699462890625,59.78015989726102,59.415157398303286,59.62596454648997,14492000,48.56,0.802
2019-04-11,59.821624755859375,59.98748951898137,59.59865186594909,59.788851897323,14204000,65.99,0.2484
2019-04-12,60.4796257019043,60.50346085314159,59.994939739047275,60.088798934978215,18668000,45.24,-0.296
2019-04-15,60.64002227783203,60.79396756294576,60.044598196269504,60.486076992718296,23748000,42.86,0.0
2019-04-16,60.939476013183594,61.122723655804506,60.591360050489726,60.83370113647908,17126000,45.46,-0.7906
2019-04-17,61.3968505859375,61.60641503027227,60.973743488804125,61.230985814385434,24438000,43.75,0.0
2019-04-18,61.39833450317383,61.67791918215808,61.31093137605489,61.5378786782537,26636000,48.71,0.4404
2019-04-22,62.01760482788086,62.03001683872247,60.9980808933936,61.37946985778591,16146000,71.66,0.4215
2019-04-23,62.797760009765625,63.01874758349027,61.89543418153661,62.10946936275376,26398000,46.18,-0.6486
2019-04-24,62.37316131591797,62.96958184863736,62.32350191278521,62.77640385309833,20376000,50.06,-0.1027
2019-04-25,62.743133544921875,62.93968734252662,62.17601533217912,62.80868305053812,22146000,66.05,0.0
2019-04-26,63.176666259765625,63.220862258277876,62.587694432870975,63.0187465500366,24828000,57.96,0.0
2019-04-29,63.94142532348633,64.02535414442704,62.8844116886467,63.26704330455606,49988000,49.57,0.0
2019-04-30,59.020103454589844,59.23513126857981,58.35068474727726,58.84728631959452,124140000,60.8,-0.7906
2019-05-01,58.007041931152344,58.998756194394744,57.962349603523386,58.998756194394744,52784000,65.32,0.0
2019-05-02,57.73540115356445,58.31046439919676,57.35758504447007,57.991150682205536,38896000,76.81,-0.3182
2019-05-03,58.867156982421875,58.93668090670251,58.05273062190322,58.283648558527545,39614000,66.22,-0.2263
2019-05-06,59.065303802490234,59.13780570190495,57.91666245395548,57.91666245395548,31278000,48.55,0.0
2019-05-07,58.305999755859375,59.11744437193548,57.65743435333278,58.62233172370482,31028000,43.73,0.0
2019-05-08,57.91716003417969,58.620048838952634,57.89083944962092,58.202208138293514,26186000,77.38,0.0
2019-05-09,57.72398376464844,58.08551198905722,57.1514021060827,57.557622661688235,23714000,74.88,0.0
2019-05-10,57.81783676147461,58.23150599456592,56.73673408388552,57.784067457878415,26290000,69.62,0.6369
2019-05-13,56.216796875,57.006887992377955,55.72416586607606,56.70992042400238,37212000,52.46,0.0
2019-05-14,55.6412353515625,56.63344600660394,55.59703934996232,56.474037299246376,36732000,54.38,0.0
2019-05-15,57.81485366821289,58.16843679580482,55.45381373791405,55.513604309862615,45786000,59.15,0.0
2019-05-16,58.548336029052734,59.004215928594085,57.7468180556819,57.829750430944195,30628000,65.26,0.1779
2019-05-17,57.72001266479492,58.60644465859356,57.60628894469448,58.026414282873375,24172000,71.23,-0.1027
2019-05-20,56.555477142333984,56.95012676301317,56.187644433755715,56.836054484186626,27066000,61.26,0.0
2019-05-21,57.09081268310547,57.24366681236029,56.51028600635524,57.034200884589566,23196000,43.52,0.0
2019-05-22,57.17970657348633,57.53229329180072,56.90508516276022,56.947795966163994,18290000,40.46,-0.1548
2019-05-23,56.65082550048828,56.90920444135038,56.07744824384117,56.63741704439539,23978000,47.54,0.1779
2019-05-24,56.28830337524414,57.097516374561444,56.19841860407521,56.97808298889468,22240000,78.61,0.34
2019-05-28,56.32207489013672,57.18799822756347,56.27092270908838,56.31462616871305,27300000,53.63,0.0
2019-05-29,55.44358444213867,56.07128883829994,55.034382175031375,55.992823420798814,30764000,55.82,0.0
2019-05-30,55.517578125,55.77482043574638,55.22805928477842,55.39789846622987,19038000,72.23,-0.2584
2019-05-31,54.80643844604492,55.10290964336781,54.635110298531295,54.690233103002235,30156000,78.7,0.6369
2019-06-03,51.4593505859375,52.912904508084715,50.901666417072974,52.912904508084715,102612000,65.9,0.4215
2019-06-04,52.29463195800781,52.44361395442288,51.33321273975074,51.790581634039874,56670000,50.19,0.0
2019-06-05,51.756813049316406,52.31946427978988,51.17430108856353,52.21964535572635,43368000,64.58,0.0
2019-06-06,51.862091064453125,52.018521782396675,51.33370926043239,51.894371381176605,34064000,69.95,0.0
2019-06-07,52.939720153808594,53.182065031160526,52.06371487838151,52.17446062231556,36048000,60.11,0.0
2019-06-10,53.6518440246582,54.261669206096805,53.25168176905306,53.284356117103,29284000,40.97,0.0
2019-06-11,53.56941223144531,54.72500217159877,53.51394085299196,54.32722680918768,28734000,59.99,0.6369
2019-06-12,53.48548889160156,53.679163231734776,53.01421138034348,53.53365931220592,21220000,53.47,0.0
2019-06-13,54.0684928894043,54.336658213174026,53.640422544516696,53.813736021261526,21154000,59.85,0.0
2019-06-14,53.89865493774414,54.26315728887416,53.6415111569904,53.951788640135334,22230000,45.63,-0.34
2019-06-17,54.25373077392578,54.58546031553094,53.94484372633974,53.94484372633974,18832000,75.0,0.0
2019-06-18,54.804962158203125,55.44011537873005,54.57602950928598,55.1073931597011,27734000,62.68,0.0
2019-06-19,54.74188995361328,54.97380055751575,54.302396437160375,54.90427663035336,26776000,51.34,0.0
2019-06-20,55.193294525146484,55.625339283816885,54.861565017984994,55.61888322049509,25240000,41.47,-0.6808
2019-06-21,55.712745666503906,55.82348761830398,55.02743298931354,55.08504123376665,38952000,61.95,0.2006
2019-06-24,55.39690399169922,55.71869935084206,55.17293466421706,55.60001235363825,27912000,62.22,-0.0572
2019-06-25,53.94832229614258,55.338804668333744,53.82168644826174,55.25487962446082,30938000,77.85,-0.6705
2019-06-26,53.623046875,54.27706811440629,53.247613882293386,53.95576906524442,36218000,68.26,0.0
2019-06-27,53.43483352661133,53.98556533663682,53.399078904666965,53.83162003634612,20086000,77.95,0.34
2019-06-28,53.67816925048828,53.68263621009912,53.3037289185293,53.453703582851155,33864000,45.15,0.0
2019-07-01,54.524375915527344,55.00260580849454,54.31347025473722,54.526861348529145,28726000,66.13,0.0
2019-07-02,55.18485641479492,55.2106806696115,54.53530214627036,54.737417858923685,19832000,78.8,0.0
2019-07-03,55.697845458984375,55.955087776465454,55.31447120455175,55.490762665497826,15340000,72.58,0.0
2019-07-05,56.194942474365234,56.25900678260704,55.4276938609159,55.51012991383004,25286000,66.94,0.0
2019-07-08,55.4381217956543,55.916347873078834,55.18286859841318,55.87612250615376,24728000,40.87,0.3612
2019-07-09,55.8592414855957,56.017903795391064,54.982243590921726,55.212168870484284,26608000,77.63,-0.4404
2019-07-10,56.63642120361328,56.71439029682787,56.16415483983929,56.17657063839433,24190000,53.89,-0.7783
2019-07-11,56.821651458740234,57.26164127189394,56.591726187052934,56.77397737091699,23910000,41.17,0.5719
2019-07-12,56.855918884277344,56.97709131731036,56.55199893279912,56.810730227883596,17280000,45.8,0.4019
2019-07-15,57.12607192993164,57.149910869980936,56.58279264011142,56.95325476965373,18076000,64.97,-0.1779
2019-07-16,57.28697204589844,57.53527286247472,56.860886995969096,56.9105464015304,24776000,44.64,0.0
2019-07-17,56.927921295166016,57.5243379846565,56.899119071305144,57.15735021727796,23400000,46.58,0.0258
2019-07-18,56.92694091796875,56.99025505461288,56.251562342784226,56.699000933001734,25814000,67.21,0.0
2019-07-19,56.12095260620117,57.1658006117316,56.097113666301624,57.01930403669093,32944000,79.46,-0.3182
2019-07-22,56.51673889160156,56.575339790972514,55.829941049048344,56.287309948599834,26030000,56.9,0.0
2019-07-23,56.92097473144531,56.95524036407721,56.2053708655286,56.81122544125863,21874000,78.54,0.0
2019-07-24,56.50382995605469,56.81122800597324,55.96650662133127,56.21034048011561,31796000,70.27,0.0
2019-07-25,56.22126007080078,56.69700450072405,55.665068696373304,56.50432283493465,44196000,54.02,0.0
2019-07-26,62.09556198120117,62.847416787018375,60.78403770754834,60.786023022818966,96116000,71.66,-0.4939
2019-07-29,61.54930114746094,61.944594847328375,60.99409863737424,61.63074453902785,44474000,45.62,0.4215
2019-07-30,60.84064865112305,61.32384179780918,60.749274895948865,60.85405710655123,29066000,73.77,0.0
2019-07-31,60.42052459716797,61.28063971108436,59.97775382373371,60.73437869534831,34510000,49.01,0.0
2019-08-01,60.039634704589844,61.28610586818452,59.87625158472427,60.288928179554816,33970000,68.48,0.25
2019-08-02,59.293739318847656,59.93485220793562,59.042953069751775,59.6289431473505,32902000,68.4,0.34
2019-08-05,57.22439956665039,58.36261040008416,56.61953763568654,58.10437543340391,51950000,72.97,0.0
2019-08-06,58.09990692138672,58.597004861877814,57.605786953817166,57.77016272379351,34188000,42.04,-0.0516
2019-08-07,58.300540924072266,58.52177478738474,57.090521419241014,57.40715272474326,28886000,49.27,-0.3818
2019-08-08,59.830562591552734,59.840989285330004,58.252362005491165,58.73952578186306,29360000,62.08,0.0
2019-08-09,58.996768951416016,59.78487470410133,58.77791446440276,59.492377902427094,21314000,40.49,0.0
2019-08-12,58.33628463745117,58.84530201557638,57.986774450440684,58.559753833325956,20060000,79.0,-0.128
2019-08-13,59.45661544799805,59.82956295791442,58.17488993558205,58.17488993558205,25888000,68.08,0.5106
2019-08-14,57.81882858276367,58.71320931438163,57.632602981243366,58.41574164974613,31574000,43.93,0.5719
2019-08-15,57.9663200378418,58.39240507922258,57.710570505000916,57.77959810031406,24374000,52.51,0.5574
2019-08-16,58.47980880737305,58.734069356326245,58.19227528250147,58.5766459733373,26266000,53.93,-0.34
2019-08-19,59.515228271484375,59.93932425247946,59.10006999915206,59.10006999915206,24632000,54.16,0.128
2019-08-20,58.73257827758789,59.39653746231483,58.70377604913902,59.35631209274871,18310000,62.25,0.0
2019-08-21,59.15766906738281,59.54253608769476,58.967965365834104,59.252024589319475,14814000,50.77,0.0
2019-08-22,59.0722541809082,59.493470652093,58.52847479875999,59.29770871056255,18950000,68.99,0.4466
2019-08-23,57.17325210571289,59.29821030081648,56.997456964893374,58.69781906856782,33740000,50.3,-0.1027
2019-08-26,58.047271728515625,58.07607395813242,57.256184127946426,57.469722994485764,24522000,69.65,0.4939
2019-08-27,57.99512481689453,58.71817744858502,57.67779639602461,58.6253146989519,21544000,79.95,-0.4767
2019-08-28,58.153045654296875,58.42121100243633,57.471711154573526,57.69070963509963,16040000,40.25,0.0
2019-08-29,59.23712921142578,59.39653791558331,58.65461341908817,58.65461341908817,21768000,54.2,-0.5355
2019-08-30,59.00123977661133,59.5177059380946,58.787852470145424,59.5177059380946,22596000,75.49,0.0
2019-09-03,58.022430419921875,58.941146373305926,57.76469559434616,58.45149718545232,29598000,55.29,0.34
2019-09-04,58.66901397705078,58.771810880606104,58.15205148617252,58.435610599245166,21378000,44.9,0.0
2019-09-05,60.157325744628906,60.23976179329759,59.17157125108534,59.17157125108534,28162000,51.32,-0.3818
2019-09-06,59.83701705932617,60.188861155662366,59.717435910685,59.995933214785445,21442000,63.1,0.0
2019-09-09,59.811195373535156,60.58539634292538,59.225701651747805,59.790834525690116,29438000,40.08,0.0
2019-09-10,59.89015579223633,60.08879720189738,59.323037579725984,59.35134347859069,25202000,47.28,0.0
2019-09-11,60.59383773803711,60.71451383868621,59.701446100647836,59.76153598656334,26140000,70.32,0.0
2019-09-12,61.293052673339844,61.670963482082364,60.735368542986976,60.7989327280416,34518000,63.6,0.0
2019-09-13,61.5567512512207,61.622300755740135,60.933513791222566,61.14904174417859,26028000,60.66,-0.296
2019-09-16,61.14656066894531,61.55675563814141,60.863994204841674,61.05816866562622,21066000,72.3,0.0
2019-09-17,61.03978729248047,61.33029877941482,60.76864399576233,61.10186249367421,19102000,49.33,0.0
2019-09-18,61.20167922973633,61.36059159739816,60.413077126170315,60.95834549554752,22702000,48.36,0.0
2019-09-19,61.51454162597656,61.79909339015752,61.182315771884426,61.18430108723955,19920000,62.32,-0.1027
2019-09-20,61.07851791381836,61.7434696905067,60.73834703465647,61.23693394339509,45400000,59.4,0.0
2019-09-23,61.28213119506836,61.53340998436601,60.79248195511087,60.88335938703533,21248000,59.65,0.0
2019-09-24,60.52382278442383,61.91331627052114,60.12256931564862,61.57860496812082,31664000,74.47,0.4019
2019-09-25,61.90238571166992,61.99078149768227,60.093267120869385,60.377818880874166,29060000,75.78,0.0
2019-09-26,61.64762878417969,61.82690200020933,61.19462832342842,61.67593468262966,30760000,54.4,-0.34
2019-09-27,60.83816909790039,61.77823484153433,60.30978348989402,61.728079108542396,27078000,45.48,-0.34
2019-09-30,60.53573989868164,60.88335952672294,60.20301771344643,60.63356972337542,28082000,51.14,0.7178
2019-10-01,59.8454704284668,61.14309012278303,59.76998675978685,60.53574647107076,25470000,46.91,-0.296
2019-10-02,58.431636810302734,59.442219126396374,58.166449456563036,59.442219126396374,32302000,49.54,0.0
2019-10-03,58.98783493041992,59.04891748160685,57.72646622996051,58.59899724615224,32424000,61.4,0.2732
2019-10-04,60.03913879394531,60.160307441600075,59.054376897074214,59.18945411874294,23248000,55.41,0.0
2019-10-07,59.97357940673828,60.49620226280247,59.7784161042972,59.81069641989577,16858000,62.87,0.0
2019-10-08,59.052391052246094,59.894130669586495,59.04643131737063,59.472516367653085,20786000,40.85,0.3182
2019-10-09,59.706905364990234,60.00685086740545,59.474494676077505,59.559908692099945,17354000,72.26,0.0
2019-10-10,60.02275085449219,60.33710130972949,59.46010335958975,59.52168223783309,16932000,78.73,0.0
2019-10-11,60.35944366455078,61.00204553146064,60.27452596868297,60.69514760611892,25454000,74.26,0.7096
2019-10-14,60.4433708190918,60.899750881180815,60.176201923741885,60.20500415220706,17350000,61.74,0.4215
2019-10-15,61.72808074951172,61.942612260668966,60.60526367063044,60.60526367063044,27634000,47.87,0.0
2019-10-16,61.75936508178711,62.31059320094105,61.50163022692722,61.63670365930028,21892000,61.82,-0.2023
2019-10-17,62.2276611328125,62.73692484016027,62.07222685071434,62.12138992797225,19048000,68.94,0.34
2019-10-18,61.851234436035156,62.51667876109587,61.63223219092888,62.24702445615143,27056000,71.28,-0.4588
2019-10-21,61.884010314941406,62.30507902592307,61.608396262066,62.187433937520645,20544000,55.37,0.296
2019-10-22,61.717647552490234,62.104996202513206,61.64713097247706,61.968433790628666,20476000,45.71,0.0
2019-10-23,62.528602600097656,62.56634253601734,61.69580068918184,61.69580068918184,18230000,55.36,0.0
2019-10-24,62.6209716796875,62.77045002072806,62.259693520614114,62.61650093114042,20562000,64.41,0.4005
2019-10-25,62.826560974121094,63.04854120105886,62.075698809640514,62.12635087152809,24262000,49.1,0.3182
2019-10-28,64.06160736083984,64.52394333613366,63.19453986306935,63.33905111269777,52264000,72.47,0.0
2019-10-29,62.70191192626953,63.64396295170973,62.43334878599491,63.377786736247096,37728000,70.94,-0.2263
2019-10-30,62.635868072509766,63.0366252077936,62.17452471788937,62.22269513829116,28178000,54.41,0.0
2019-10-31,62.5772705078125,62.95269971367393,62.11706757623557,62.635371293682766,29114000,56.72,0.4019
2019-11-01,63.25413131713867,63.297830984114825,62.59663205345095,62.820101253866014,33402000,55.64,-0.0516
2019-11-04,64.129638671875,64.26670120084444,63.38399365995271,63.38871067810195,30020000,58.79,0.0
2019-11-05,64.16242980957031,64.50508618915349,64.12264772215741,64.20513682760063,25654000,49.88,0.0
2019-11-06,64.15099334716797,64.24684164220056,63.689157479854565,64.03479178148491,23060000,68.39,0.0
2019-11-07,64.99820709228516,65.7371460746189,64.27242271964337,64.27415797633661,40600000,67.83,0.5106
2019-11-08,65.12284851074219,65.45210019980578,64.77497880598207,64.8204213131583,25028000,74.75,0.5106
2019-11-11,64.51799774169922,64.87728681938137,64.42959815548726,64.71613526786673,20238000,64.23,0.4019
2019-11-12,64.49861145019531,65.05480275889423,64.34813669531599,64.55820121111641,21718000,68.46,0.0
2019-11-13,64.45889282226562,64.77174669514169,64.2359161452668,64.26372571519087,16534000,54.98,0.0
2019-11-14,65.12731170654297,65.40242941818406,64.34218772663395,64.43405781052788,23870000,61.29,0.4019
2019-11-15,66.28986358642578,66.29036370404955,65.26735794955577,65.49877601364408,35652000,70.42,0.3182
2019-11-18,65.58618927001953,66.32259738706962,65.42727309094732,66.15827084409041,29748000,68.7,0.0
2019-11-19,65.32595825195312,65.93379814001467,65.19385901029838,65.93379814001467,25384000,66.98,-0.296
2019-11-20,64.70967102050781,65.30311359879565,64.11872145269366,65.14121946879514,26172000,79.28,0.0
2019-11-21,64.62525177001953,65.18343607560185,64.21059364355068,64.63170783382844,19910000,50.76,0.4522
2019-11-22,64.32678985595703,64.99174164026378,64.13163033770898,64.83729623933458,27714000,74.82,0.0
2019-11-25,64.89044952392578,65.11987471619895,64.46535708209427,64.51749813794629,20724000,53.1,0.8225
2019-11-26,65.23110961914062,65.29318482729872,64.81098806568491,65.04786196790928,21394000,72.28,0.4019
2019-11-27,65.20330047607422,65.4699768451025,65.03644304289142,65.30311941191968,19912000,51.47,0.3612
2019-11-29,64.80453491210938,65.06499770823355,64.75537183000267,64.91180257399323,11740000,45.84,0.0
2019-12-02,64.05764770507812,64.84773511772092,63.61467984402647,64.60788322908518,30218000,45.04,-0.1027
2019-12-03,64.32382202148438,64.48179100297033,63.51535530890274,63.543661210487656,22876000,64.99,0.0
2019-12-04,65.57823944091797,65.83945241261112,64.8000639324465,64.90633893615956,30750000,77.98,0.0
2019-12-05,65.95514678955078,66.01613082090294,65.37461639567003,65.94869072658955,24254000,47.03,0.0
2019-12-06,66.57539367675781,66.74324372369489,66.21883262043421,66.21883262043421,26296000,42.84,-0.911
2019-12-09,66.72139739990234,67.51049948396941,66.43733822952656,66.4472723819624,27086000,64.03,-0.5859
2019-12-10,66.77603912353516,67.03997999056595,66.34796874399038,66.61910827385073,21882000,72.98,0.0
2019-12-11,66.79390716552734,67.1008050719177,66.67720548763499,67.08292965745449,17008000,56.17,0.6597
2019-12-12,67.05462646484375,67.32800894278013,66.56945175179673,66.83959862027363,25620000,71.84,-0.3612
2019-12-13,66.93346405029297,67.19482098224645,66.73680415481331,66.93941999672872,30992000,65.83,0.0
2019-12-16,67.59591674804688,67.77022286512145,67.17380239088665,67.36399860610084,27946000,47.67,0.0
2019-12-17,67.29547119140625,67.78611683437089,67.10691171373009,67.68133462663474,37080000,66.78,0.0
2019-12-18,67.17131805419922,67.56115210390251,67.09087490465114,67.36897057047766,30452000,78.54,-0.0572
2019-12-19,67.3411636352539,67.44346041005927,66.99080854785383,67.13159922014151,29398000,58.09,-0.296
2019-12-20,67.02085876464844,67.71858344404939,66.99155641951448,67.7041861190547,66300000,53.87,-0.5719
2019-12-23,66.98361206054688,67.52788396295335,66.86790303817719,67.33272444290547,17662000,72.95,0.6597
2019-12-24,66.72139739990234,67.0541195198914,66.68266102518682,66.96672019556259,6950000,51.92,-0.5423
2019-12-26,67.55767822265625,67.60371934992692,66.76659830086497,66.85101966342629,13350000,70.95,-0.296
2019-12-27,67.13507080078125,67.76277897604893,67.00694977145382,67.68629887497241,20768000,76.83,0.6597
2019-12-30,66.35293579101562,67.19020852337772,66.24765344678481,67.04122650452628,21018000,50.09,-0.6486
2019-12-31,66.3966293334961,66.44529987002558,66.00257454427881,66.05348045497554,19236000,68.14,0.0
2020-01-02,67.90381622314453,67.9420524872171,66.62159046238858,66.62159046238858,28132000,59.55,0.0
2020-01-03,67.57058715820312,68.15856627305749,66.81992586515675,66.93493774743344,23728000,77.34,0.4588
2020-01-06,69.2366943359375,69.35041046473987,67.04121605389896,67.04121605389896,34646000,48.81,0.34
2020-01-07,69.19348907470703,69.67270781341017,69.04649239035008,69.42192915117019,30054000,64.49,-0.128
2020-01-08,69.73875427246094,70.09928597759722,69.06933178718687,69.13090686518215,30560000,45.13,0.4019
2020-01-09,70.50899505615234,70.88144630493284,70.03423943909009,70.5457461254188,30018000,63.23,0.0
2020-01-10,71.0006332397461,71.25881518379731,70.43550030398244,70.89286546537721,36414000,74.44,0.5859
2020-01-13,71.4723892211914,71.53644973201895,70.81637897706158,71.31844394818779,33046000,73.68,0.0
2020-01-14,71.0577392578125,71.60002592316594,70.93309629884654,71.46147817790887,31178000,58.68,0.0
2020-01-15,71.47089385986328,71.5798967478345,71.02444803778471,71.02444803778471,25654000,79.36,-0.3182
2020-01-16,72.0916519165039,72.10605681797274,71.55631394755552,71.88010218520081,23474000,62.75,0.5267
2020-01-17,73.51641082763672,73.5613532153852,72.41544735720358,72.64835061632296,47924000,66.97,0.4939
2020-01-21,73.71554565429688,74.08551143622914,73.06002787895284,73.45334005966713,40734000,73.44,0.0
2020-01-22,73.79253387451172,74.64986443670674,73.74187801316815,74.04332017025249,32216000,50.36,0.0
2020-01-23,73.82727813720703,74.26776808793879,73.60133106334078,73.87644879125217,27024000,67.24,0.0
2020-01-24,72.8370590209961,74.2665239390797,72.76454954658043,74.17191835980502,35692000,55.3,0.0
2020-01-27,71.20770263671875,71.41478920034972,70.57701648729619,71.06369150781515,35104000,55.32,0.6597
